;0
20249;2
20250;1
20251;0
20252;0
20253;1
20254;2
20255;0
20256;0
20257;2
20258;1
20259;0
20260;1
20261;0
20262;1
20263;1
20264;0
20265;0
20266;1
20267;0
20268;24
20269;25
20270;33
20271;0
20272;0
20273;1
20274;0
20275;1
20276;0
20277;1
20278;0
20279;42
20280;1
20281;2
20282;0
20283;1
20284;0
20285;1
20286;0
20287;1
20288;20
20289;21
20290;0
20291;0
20292;1
20293;0
20294;0
20295;0
20296;48
20297;49
20298;0
20299;1
20300;0
20301;0
20302;1
20303;0
20304;1
20305;2
20306;0
20307;0
20308;1
20309;0
20310;1
20311;0
20312;0
20313;1
20314;2
20315;0
20316;1
20317;1
20318;0
20319;2
20320;1
20321;0
20322;0
20323;0
20324;1
20325;39
20326;2
20327;38
20328;0
20329;1
20330;0
20331;1
20332;0
20333;1
20334;1
20335;0
20336;0
20337;1
20338;1
20339;0
20340;0
20341;1
20342;1
20343;0
20344;1
20345;0
20346;0
20347;1
20348;0
20349;1
20350;40
20351;42
20352;44
20353;0
20354;0
20355;1
20356;0
20357;1
20358;0
20359;0
20360;39
20361;38
20362;1
20363;42
20364;40
20365;0
20366;2
20367;0
20368;1
20369;0
20370;1
20371;1
20372;0
20373;0
20374;0
20375;1
20376;0
20377;1
20378;1
20379;0
20380;1
20381;0
20382;0
20383;0
20384;0
20385;0
20386;0
20387;1
20388;0
20389;1
20390;0
20391;0
20392;1
20393;0
20394;1
20395;0
20396;1
20397;0
20398;0
20399;1
20400;0
20401;0
20402;1
20403;0
20404;1
20405;0
20406;1
20407;0
20408;21
20409;2
20410;1
20411;1
20412;0
20413;1
20414;0
20415;0
20416;0
20417;1
20418;0
20419;0
20420;1
20421;0
20422;1
20423;0
20424;1
20425;0
20426;1
20427;0
20428;2
20429;1
20430;0
20431;1
20432;0
20433;21
20434;46
20435;0
20436;1
20437;0
20438;1
20439;0
20440;2
20441;1
20442;0
20443;0
20444;0
20445;0
20446;0
20447;0
20448;0
20449;1
20450;0
20451;0
20452;1
20453;2
20454;1
20455;0
20456;0
20457;0
20458;1
20459;1
20460;0
20461;0
20462;1
20463;43
20464;42
20465;1
20466;0
20467;0
20468;1
20469;0
20470;1
20471;52
20472;0
20473;1
20474;54
20475;55
20476;0
20477;1
20478;0
20479;0
20480;1
20481;0
20482;1
20483;0
20484;1
20485;2
20486;0
20487;0
20488;1
20489;0
20490;0
20491;1
20492;0
20493;0
20494;1
20495;0
20496;1
20497;2
20498;0
20499;1
20500;0
20501;1
20502;0
20503;0
20504;0
20505;2
20506;1
20507;0
20508;1
20509;0
20510;0
20511;0
20512;47
20513;48
20514;0
20515;1
20516;1
20517;0
20518;0
20519;0
20520;0
20521;0
20522;0
20523;1
20524;0
20525;1
20526;1
20527;0
20528;2
20529;35
20530;36
20531;1
20532;0
20533;0
20534;1
20535;0
20536;0
20537;0
20538;1
20539;0
20540;1
20541;1
20542;0
20543;2
20544;1
20545;0
20546;0
20547;1
20548;0
20549;2
20550;1
20551;0
20552;0
20553;1
20554;0
20555;0
20556;1
20557;0
20558;0
20559;1
20560;0
20561;0
20562;1
20563;0
20564;1
20565;0
20566;1
20567;0
20568;1
20569;0
20570;1
20571;0
20572;1
20573;0
20574;1
20575;0
20576;1
20577;0
20578;1
20579;0
20580;2
20581;0
20582;0
20583;0
20584;1
20585;0
20586;0
20587;1
20588;0
20589;1
20590;1
20591;0
20592;0
20593;1
20594;1
20595;0
20596;0
20597;0
20598;0
20599;1
20600;4
20601;1
20602;0
20603;0
20604;1
20605;0
20606;1
20607;0
20608;0
20609;0
20610;1
20611;0
20612;0
20613;1
20614;15
20615;17
20616;0
20617;9
20618;16
20619;0
20620;1
20621;0
20622;0
20623;0
20624;1
20625;0
20626;1
20627;3
20628;0
20629;1
20630;1
20631;0
20632;1
20633;0
20634;0
20635;0
20636;1
20637;2
20638;0
20639;1
20640;35
20641;0
20642;1
20643;0
20644;1
20645;0
20646;1
20647;0
20648;0
20649;1
20650;0
20651;1
20652;1
20653;0
20654;0
20655;1
20656;0
20657;1
20658;0
20659;1
20660;0
20661;0
20662;1
20663;0
20664;1
20665;0
20666;1
20667;0
20668;1
20669;7
20670;6
20671;35
20672;9
20673;0
20674;1
20675;0
20676;0
20677;1
20678;0
20679;1
20680;18
20681;0
20682;1
20683;0
20684;1
20685;0
20686;0
20687;0
20688;1
20689;0
20690;0
20691;0
20692;0
20693;1
20694;2
20695;0
20696;1
20697;0
20698;1
20699;0
20700;0
20701;0
20702;1
20703;0
20704;2
20705;0
20706;1
20707;1
20708;0
20709;18
20710;0
20711;20
20712;21
20713;12
20714;19
20715;0
20716;38
20717;0
20718;1
20719;39
20720;0
20721;0
20722;1
20723;0
20724;1
20725;1
20726;0
20727;0
20728;1
20729;0
20730;1
20731;0
20732;0
20733;1
20734;0
20735;0
20736;1
20737;2
20738;0
20739;1
20740;0
20741;2
20742;1
20743;0
20744;1
20745;0
20746;0
20747;1
20748;1
20749;0
20750;0
20751;0
20752;2
20753;1
20754;0
20755;1
20756;0
20757;1
20758;0
20759;1
20760;0
20761;0
20762;1
20763;0
20764;1
20765;0
20766;1
20767;0
20768;0
20769;1
20770;0
20771;0
20772;23
20773;1
20774;0
20775;24
20776;0
20777;1
20778;0
20779;1
20780;0
20781;1
20782;2
20783;0
20784;1
20785;0
20786;0
20787;36
20788;35
20789;0
20790;2
20791;0
20792;1
20793;3
20794;0
20795;1
20796;0
20797;2
20798;1
20799;0
20800;0
20801;0
20802;1
20803;0
20804;0
20805;1
20806;0
20807;0
20808;0
20809;1
20810;0
20811;0
20812;1
20813;47
20814;48
20815;0
20816;0
20817;2
20818;1
20819;0
20820;1
20821;0
20822;1
20823;4
20824;0
20825;1
20826;2
20827;0
20828;2
20829;1
20830;0
20831;0
20832;0
20833;1
20834;44
20835;52
20836;0
20837;53
20838;1
20839;0
20840;1
20841;0
20842;1
20843;0
20844;1
20845;0
20846;1
20847;47
20848;0
20849;0
20850;1
20851;0
20852;13
20853;0
20854;1
20855;28
20856;26
20857;0
20858;0
20859;0
20860;0
20861;1
20862;0
20863;0
20864;1
20865;1
20866;0
20867;0
20868;1
20869;0
20870;0
20871;0
20872;1
20873;0
20874;0
20875;0
20876;0
20877;0
20878;0
20879;1
20880;0
20881;1
20882;0
20883;1
20884;0
20885;0
20886;1
20887;32
20888;1
20889;0
20890;0
20891;1
20892;0
20893;1
20894;0
20895;2
20896;1
20897;0
20898;0
20899;0
20900;0
20901;0
20902;1
20903;2
20904;0
20905;1
20906;0
20907;1
20908;0
20909;1
20910;0
20911;0
20912;1
20913;0
20914;1
20915;1
20916;0
20917;4
20918;0
20919;1
20920;1
20921;0
20922;0
20923;1
20924;0
20925;0
20926;1
20927;0
20928;1
20929;2
20930;0
20931;1
20932;0
20933;0
20934;0
20935;0
20936;0
20937;1
20938;0
20939;0
20940;0
20941;1
20942;0
20943;0
20944;93
20945;69
20946;58
20947;70
20948;56
20949;55
20950;59
20951;1
20952;0
20953;0
20954;1
20955;0
20956;0
20957;1
20958;0
20959;1
20960;1
20961;0
20962;27
20963;26
20964;28
20965;70
20966;0
20967;1
20968;1
20969;0
20970;0
20971;1
20972;2
20973;0
20974;1
20975;0
20976;0
20977;0
20978;1
20979;0
20980;0
20981;1
20982;0
20983;1
20984;0
20985;0
20986;0
20987;1
20988;1
20989;0
20990;0
20991;1
20992;0
20993;0
20994;0
20995;1
20996;0
20997;1
20998;0
20999;1
21000;0
21001;1
21002;0
21003;0
21004;1
21005;40
21006;0
21007;39
21008;1
21009;0
21010;1
21011;1
21012;0
21013;2
21014;25
21015;0
21016;18
21017;24
21018;0
21019;1
21020;0
21021;0
21022;0
21023;1
21024;0
21025;2
21026;0
21027;1
21028;0
21029;1
21030;1
21031;0
21032;0
21033;1
21034;0
21035;0
21036;0
21037;1
21038;0
21039;0
21040;1
21041;0
21042;0
21043;0
21044;35
21045;36
21046;0
21047;1
21048;1
21049;0
21050;0
21051;1
21052;0
21053;0
21054;0
21055;36
21056;35
21057;1
21058;0
21059;0
21060;0
21061;0
21062;2
21063;0
21064;1
21065;0
21066;0
21067;0
21068;1
21069;0
21070;1
21071;0
21072;2
21073;0
21074;0
21075;1
21076;0
21077;0
21078;1
21079;2
21080;36
21081;1
21082;2
21083;0
21084;49
21085;48
21086;47
21087;0
21088;0
21089;51
21090;1
21091;53
21092;54
21093;0
21094;1
21095;0
21096;1
21097;0
21098;0
21099;1
21100;0
21101;0
21102;1
21103;39
21104;38
21105;0
21106;0
21107;0
21108;1
21109;0
21110;0
21111;0
21112;1
21113;0
21114;1
21115;0
21116;1
21117;0
21118;0
21119;1
21120;0
21121;1
21122;0
21123;0
21124;1
21125;0
21126;0
21127;1
21128;0
21129;1
21130;0
21131;0
21132;1
21133;0
21134;1
21135;0
21136;1
21137;0
21138;0
21139;1
21140;0
21141;1
21142;2
21143;0
21144;1
21145;1
21146;0
21147;0
21148;1
21149;0
21150;1
21151;1
21152;0
21153;1
21154;0
21155;0
21156;1
21157;0
21158;0
21159;1
21160;0
21161;1
21162;0
21163;0
21164;1
21165;2
21166;0
21167;1
21168;0
21169;1
21170;0
21171;0
21172;1
21173;0
21174;0
21175;0
21176;0
21177;1
21178;0
21179;0
21180;2
21181;1
21182;0
21183;2
21184;0
21185;1
21186;1
21187;0
21188;0
21189;1
21190;0
21191;0
21192;0
21193;1
21194;0
21195;0
21196;1
21197;0
21198;1
21199;1
21200;0
21201;0
21202;1
21203;1
21204;0
21205;0
21206;1
21207;35
21208;1
21209;0
21210;0
21211;0
21212;46
21213;0
21214;1
21215;4
21216;5
21217;0
21218;1
21219;0
21220;0
21221;1
21222;0
21223;1
21224;0
21225;0
21226;0
21227;0
21228;1
21229;0
21230;1
21231;2
21232;3
21233;0
21234;1
21235;1
21236;0
21237;0
21238;1
21239;0
21240;0
21241;0
21242;1
21243;0
21244;0
21245;1
21246;0
21247;1
21248;0
21249;1
21250;35
21251;36
21252;0
21253;1
21254;0
21255;1
21256;0
21257;0
21258;0
21259;1
21260;0
21261;0
21262;1
21263;1
21264;0
21265;0
21266;0
21267;1
21268;0
21269;2
21270;0
21271;1
21272;1
21273;0
21274;0
21275;0
21276;1
21277;0
21278;2
21279;1
21280;45
21281;43
21282;0
21283;42
21284;0
21285;0
21286;1
21287;0
21288;0
21289;1
21290;35
21291;36
21292;0
21293;2
21294;1
21295;0
21296;0
21297;0
21298;1
21299;0
21300;0
21301;0
21302;0
21303;1
21304;42
21305;41
21306;40
21307;0
21308;1
21309;0
21310;1
21311;35
21312;36
21313;0
21314;1
21315;0
21316;1
21317;0
21318;0
21319;1
21320;4
21321;0
21322;1
21323;36
21324;26
21325;35
21326;0
21327;0
21328;1
21329;0
21330;0
21331;1
21332;0
21333;1
21334;2
21335;0
21336;0
21337;1
21338;0
21339;1
21340;0
21341;0
21342;1
21343;0
21344;1
21345;39
21346;40
21347;70
21348;49
21349;0
21350;0
21351;1
21352;0
21353;1
21354;0
21355;1
21356;0
21357;0
21358;1
21359;0
21360;1
21361;0
21362;1
21363;0
21364;1
21365;0
21366;2
21367;0
21368;40
21369;0
21370;1
21371;41
21372;0
21373;0
21374;0
21375;0
21376;1
21377;0
21378;1
21379;0
21380;0
21381;0
21382;2
21383;1
21384;0
21385;0
21386;1
21387;1
21388;0
21389;0
21390;1
21391;0
21392;1
21393;0
21394;1
21395;0
21396;1
21397;0
21398;1
21399;0
21400;1
21401;0
21402;0
21403;1
21404;0
21405;1
21406;0
21407;1
21408;0
21409;1
21410;0
21411;1
21412;0
21413;0
21414;0
21415;0
21416;0
21417;2
21418;0
21419;1
21420;0
21421;1
21422;0
21423;50
21424;0
21425;51
21426;0
21427;1
21428;0
21429;0
21430;1
21431;0
21432;0
21433;1
21434;0
21435;0
21436;1
21437;0
21438;1
21439;0
21440;0
21441;1
21442;0
21443;1
21444;0
21445;0
21446;1
21447;0
21448;0
21449;2
21450;16
21451;0
21452;31
21453;29
21454;0
21455;1
21456;0
21457;0
21458;0
21459;0
21460;1
21461;0
21462;1
21463;0
21464;1
21465;0
21466;1
21467;1
21468;0
21469;0
21470;0
21471;1
21472;0
21473;1
21474;0
21475;1
21476;0
21477;1
21478;0
21479;0
21480;0
21481;1
21482;0
21483;1
21484;0
21485;0
21486;0
21487;1
21488;0
21489;1
21490;0
21491;1
21492;2
21493;0
21494;0
21495;1
21496;0
21497;0
21498;0
21499;1
21500;0
21501;1
21502;14
21503;22
21504;24
21505;0
21506;0
21507;0
21508;1
21509;0
21510;1
21511;0
21512;1
21513;2
21514;0
21515;1
21516;0
21517;1
21518;0
21519;0
21520;1
21521;2
21522;0
21523;1
21524;0
21525;1
21526;43
21527;0
21528;1
21529;44
21530;0
21531;1
21532;0
21533;0
21534;1
21535;0
21536;1
21537;0
21538;1
21539;0
21540;1
21541;0
21542;0
21543;1
21544;0
21545;0
21546;0
21547;0
21548;1
21549;0
21550;1
21551;0
21552;1
21553;0
21554;1
21555;0
21556;1
21557;1
21558;0
21559;0
21560;0
21561;1
21562;0
21563;0
21564;0
21565;0
21566;45
21567;1
21568;0
21569;0
21570;1
21571;2
21572;1
21573;0
21574;0
21575;0
21576;1
21577;0
21578;0
21579;0
21580;0
21581;1
21582;1
21583;0
21584;2
21585;40
21586;0
21587;0
21588;2
21589;1
21590;0
21591;0
21592;0
21593;1
21594;2
21595;0
21596;1
21597;0
21598;1
21599;0
21600;1
21601;1
21602;0
21603;0
21604;1
21605;0
21606;1
21607;0
21608;0
21609;0
21610;1
21611;0
21612;1
21613;0
21614;0
21615;0
21616;0
21617;1
21618;0
21619;1
21620;0
21621;28
21622;27
21623;0
21624;0
21625;0
21626;1
21627;0
21628;0
21629;1
21630;1
21631;0
21632;0
21633;1
21634;0
21635;3
21636;1
21637;4
21638;0
21639;1
21640;0
21641;1
21642;0
21643;1
21644;0
21645;0
21646;0
21647;1
21648;2
21649;1
21650;0
21651;0
21652;0
21653;1
21654;0
21655;0
21656;0
21657;1
21658;0
21659;0
21660;0
21661;1
21662;1
21663;0
21664;0
21665;0
21666;0
21667;1
21668;0
21669;0
21670;1
21671;1
21672;0
21673;0
21674;35
21675;36
21676;1
21677;0
21678;1
21679;0
21680;1
21681;0
21682;0
21683;0
21684;35
21685;36
21686;6
21687;0
21688;1
21689;0
21690;0
21691;0
21692;1
21693;0
21694;1
21695;4
21696;11
21697;0
21698;0
21699;1
21700;0
21701;0
21702;0
21703;0
21704;1
21705;1
21706;0
21707;1
21708;0
21709;0
21710;1
21711;35
21712;0
21713;0
21714;1
21715;0
21716;1
21717;0
21718;0
21719;0
21720;1
21721;0
21722;35
21723;36
21724;0
21725;1
21726;0
21727;0
21728;0
21729;1
21730;2
21731;0
21732;0
21733;0
21734;1
21735;0
21736;35
21737;36
21738;0
21739;0
21740;0
21741;1
21742;2
21743;0
21744;0
21745;1
21746;0
21747;35
21748;36
21749;0
21750;35
21751;36
21752;0
21753;1
21754;0
21755;1
21756;0
21757;0
21758;1
21759;0
21760;1
21761;0
21762;1
21763;0
21764;0
21765;0
21766;1
21767;0
21768;2
21769;1
21770;0
21771;1
21772;0
21773;1
21774;0
21775;0
21776;42
21777;41
21778;0
21779;1
21780;0
21781;1
21782;0
21783;1
21784;1
21785;0
21786;0
21787;1
21788;40
21789;35
21790;36
21791;0
21792;2
21793;1
21794;0
21795;1
21796;35
21797;36
21798;23
21799;22
21800;37
21801;1
21802;0
21803;0
21804;1
21805;0
21806;1
21807;0
21808;0
21809;39
21810;38
21811;0
21812;0
21813;0
21814;1
21815;0
21816;0
21817;0
21818;0
21819;0
21820;0
21821;0
21822;35
21823;0
21824;1
21825;0
21826;1
21827;0
21828;0
21829;1
21830;0
21831;1
21832;0
21833;2
21834;0
21835;0
21836;0
21837;2
21838;0
21839;0
21840;1
21841;0
21842;0
21843;1
21844;0
21845;2
21846;1
21847;0
21848;1
21849;0
21850;1
21851;0
21852;1
21853;48
21854;49
21855;0
21856;1
21857;0
21858;0
21859;1
21860;2
21861;0
21862;1
21863;0
21864;2
21865;1
21866;0
21867;1
21868;2
21869;0
21870;1
21871;0
21872;1
21873;2
21874;0
21875;1
21876;0
21877;1
21878;1
21879;0
21880;0
21881;2
21882;1
21883;0
21884;1
21885;0
21886;1
21887;0
21888;0
21889;19
21890;18
21891;0
21892;0
21893;0
21894;1
21895;0
21896;2
21897;1
21898;0
21899;23
21900;24
21901;25
21902;0
21903;1
21904;0
21905;0
21906;0
21907;0
21908;0
21909;53
21910;1
21911;0
21912;34
21913;35
21914;0
21915;1
21916;0
21917;0
21918;1
21919;0
21920;0
21921;0
21922;1
21923;0
21924;40
21925;0
21926;1
21927;1
21928;0
21929;0
21930;1
21931;0
21932;1
21933;0
21934;0
21935;1
21936;0
21937;0
21938;0
21939;1
21940;0
21941;1
21942;0
21943;0
21944;21
21945;1
21946;20
21947;22
21948;0
21949;1
21950;0
21951;2
21952;1
21953;0
21954;1
21955;0
21956;44
21957;12
21958;13
21959;0
21960;0
21961;1
21962;0
21963;1
21964;0
21965;1
21966;0
21967;1
21968;0
21969;2
21970;0
21971;1
21972;0
21973;44
21974;43
21975;45
21976;42
21977;46
21978;35
21979;36
21980;0
21981;0
21982;1
21983;0
21984;1
21985;0
21986;0
21987;1
21988;0
21989;0
21990;1
21991;0
21992;1
21993;0
21994;1
21995;1
21996;0
21997;1
21998;0
21999;0
22000;1
22001;0
22002;0
22003;2
22004;1
22005;0
22006;0
22007;1
22008;0
22009;0
22010;0
22011;0
22012;0
22013;1
22014;1
22015;0
22016;0
22017;1
22018;0
22019;2
22020;0
22021;1
22022;0
22023;0
22024;1
22025;0
22026;1
22027;0
22028;0
22029;0
22030;1
22031;1
22032;0
22033;2
22034;0
22035;1
22036;40
22037;0
22038;41
22039;1
22040;0
22041;1
22042;0
22043;0
22044;1
22045;0
22046;1
22047;0
22048;1
22049;0
22050;0
22051;1
22052;0
22053;1
22054;36
22055;35
22056;0
22057;0
22058;1
22059;0
22060;0
22061;1
22062;0
22063;0
22064;1
22065;0
22066;0
22067;0
22068;1
22069;0
22070;0
22071;1
22072;0
22073;4
22074;0
22075;1
22076;0
22077;3
22078;1
22079;4
22080;0
22081;0
22082;1
22083;0
22084;0
22085;35
22086;36
22087;1
22088;0
22089;0
22090;1
22091;0
22092;1
22093;0
22094;0
22095;1
22096;2
22097;1
22098;0
22099;0
22100;0
22101;1
22102;57
22103;58
22104;0
22105;1
22106;2
22107;0
22108;49
22109;1
22110;48
22111;0
22112;1
22113;0
22114;1
22115;0
22116;1
22117;0
22118;1
22119;0
22120;58
22121;59
22122;0
22123;0
22124;1
22125;0
22126;0
22127;0
22128;2
22129;1
22130;0
22131;18
22132;10
22133;0
22134;20
22135;11
22136;19
22137;1
22138;0
22139;0
22140;1
22141;1
22142;0
22143;0
22144;0
22145;1
22146;0
22147;1
22148;0
22149;44
22150;59
22151;0
22152;2
22153;0
22154;0
22155;1
22156;0
22157;59
22158;1
22159;61
22160;60
22161;0
22162;1
22163;0
22164;1
22165;42
22166;0
22167;0
22168;1
22169;0
22170;1
22171;0
22172;0
22173;1
22174;1
22175;0
22176;0
22177;0
22178;1
22179;0
22180;0
22181;0
22182;1
22183;0
22184;0
22185;1
22186;0
22187;1
22188;0
22189;1
22190;0
22191;1
22192;0
22193;1
22194;0
22195;0
22196;1
22197;0
22198;1
22199;0
22200;1
22201;1
22202;0
22203;55
22204;41
22205;0
22206;56
22207;0
22208;0
22209;0
22210;2
22211;1
22212;0
22213;0
22214;1
22215;0
22216;0
22217;1
22218;0
22219;1
22220;0
22221;0
22222;1
22223;0
22224;0
22225;1
22226;0
22227;0
22228;1
22229;0
22230;0
22231;1
22232;0
22233;0
22234;1
22235;0
22236;1
22237;0
22238;0
22239;1
22240;0
22241;1
22242;0
22243;1
22244;0
22245;40
22246;1
22247;0
22248;0
22249;17
22250;18
22251;9
22252;16
22253;0
22254;0
22255;1
22256;0
22257;1
22258;2
22259;0
22260;0
22261;0
22262;0
22263;1
22264;0
22265;0
22266;1
22267;0
22268;1
22269;0
22270;0
22271;1
22272;0
22273;0
22274;1
22275;0
22276;1
22277;0
22278;1
22279;1
22280;0
22281;2
22282;0
22283;0
22284;1
22285;46
22286;48
22287;35
22288;47
22289;0
22290;1
22291;35
22292;10
22293;37
22294;0
22295;1
22296;0
22297;2
22298;1
22299;0
22300;0
22301;1
22302;0
22303;1
22304;0
22305;0
22306;35
22307;0
22308;0
22309;0
22310;1
22311;0
22312;1
22313;2
22314;0
22315;0
22316;1
22317;0
22318;0
22319;1
22320;0
22321;40
22322;1
22323;0
22324;1
22325;0
22326;0
22327;1
22328;0
22329;1
22330;0
22331;1
22332;0
22333;0
22334;1
22335;0
22336;0
22337;0
22338;1
22339;28
22340;27
22341;29
22342;0
22343;0
22344;0
22345;0
22346;0
22347;1
22348;2
22349;1
22350;0
22351;0
22352;1
22353;0
22354;1
22355;0
22356;3
22357;0
22358;0
22359;1
22360;0
22361;0
22362;48
22363;0
22364;47
22365;1
22366;0
22367;0
22368;2
22369;0
22370;1
22371;0
22372;0
22373;1
22374;0
22375;0
22376;1
22377;0
22378;0
22379;0
22380;1
22381;2
22382;0
22383;1
22384;0
22385;1
22386;2
22387;0
22388;1
22389;0
22390;2
22391;1
22392;0
22393;0
22394;1
22395;0
22396;1
22397;0
22398;6
22399;0
22400;9
22401;8
22402;0
22403;0
22404;1
22405;0
22406;0
22407;0
22408;0
22409;1
22410;60
22411;35
22412;62
22413;47
22414;0
22415;1
22416;48
22417;1
22418;0
22419;0
22420;1
22421;0
22422;1
22423;0
22424;0
22425;0
22426;44
22427;0
22428;1
22429;0
22430;0
22431;1
22432;0
22433;1
22434;1
22435;2
22436;0
22437;0
22438;0
22439;1
22440;0
22441;1
22442;2
22443;0
22444;1
22445;0
22446;1
22447;0
22448;0
22449;1
22450;2
22451;0
22452;1
22453;0
22454;1
22455;0
22456;1
22457;0
22458;1
22459;0
22460;1
22461;0
22462;1
22463;0
22464;0
22465;1
22466;0
22467;2
22468;1
22469;0
22470;1
22471;0
22472;1
22473;0
22474;1
22475;0
22476;0
22477;1
22478;23
22479;0
22480;0
22481;0
22482;1
22483;0
22484;1
22485;1
22486;0
22487;0
22488;0
22489;1
22490;0
22491;0
22492;0
22493;1
22494;0
22495;1
22496;0
22497;2
22498;1
22499;0
22500;0
22501;0
22502;1
22503;35
22504;0
22505;0
22506;1
22507;0
22508;1
22509;0
22510;1
22511;0
22512;1
22513;1
22514;0
22515;0
22516;1
22517;0
22518;0
22519;0
22520;0
22521;1
22522;0
22523;0
22524;1
22525;0
22526;1
22527;0
22528;0
22529;1
22530;0
22531;2
22532;1
22533;0
22534;1
22535;0
22536;0
22537;0
22538;0
22539;0
22540;0
22541;1
22542;0
22543;0
22544;1
22545;0
22546;0
22547;2
22548;1
22549;1
22550;0
22551;0
22552;1
22553;0
22554;0
22555;2
22556;1
22557;0
22558;1
22559;0
22560;1
22561;0
22562;1
22563;0
22564;1
22565;2
22566;1
22567;0
22568;1
22569;0
22570;0
22571;2
22572;0
22573;1
22574;2
22575;0
22576;1
22577;0
22578;2
22579;1
22580;0
22581;0
22582;0
22583;35
22584;36
22585;1
22586;0
22587;1
22588;0
22589;0
22590;1
22591;1
22592;0
22593;0
22594;1
22595;0
22596;1
22597;0
22598;1
22599;0
22600;1
22601;0
22602;1
22603;0
22604;1
22605;0
22606;0
22607;1
22608;0
22609;49
22610;27
22611;25
22612;48
22613;0
22614;0
22615;0
22616;1
22617;0
22618;0
22619;0
22620;1
22621;0
22622;0
22623;1
22624;1
22625;0
22626;0
22627;1
22628;35
22629;36
22630;0
22631;1
22632;0
22633;0
22634;1
22635;0
22636;1
22637;0
22638;1
22639;0
22640;0
22641;0
22642;0
22643;1
22644;36
22645;35
22646;0
22647;1
22648;0
22649;50
22650;54
22651;3
22652;2
22653;6
22654;5
22655;1
22656;1
22657;0
22658;0
22659;0
22660;0
22661;1
22662;1
22663;0
22664;0
22665;0
22666;1
22667;0
22668;1
22669;0
22670;0
22671;1
22672;0
22673;0
22674;1
22675;0
22676;0
22677;1
22678;0
22679;1
22680;0
22681;1
22682;0
22683;1
22684;0
22685;1
22686;0
22687;0
22688;0
22689;1
22690;0
22691;0
22692;2
22693;1
22694;0
22695;1
22696;0
22697;1
22698;0
22699;1
22700;0
22701;1
22702;0
22703;0
22704;2
22705;1
22706;0
22707;1
22708;0
22709;1
22710;0
22711;1
22712;0
22713;0
22714;1
22715;0
22716;0
22717;0
22718;1
22719;0
22720;0
22721;1
22722;0
22723;36
22724;35
22725;0
22726;2
22727;40
22728;1
22729;42
22730;0
22731;0
22732;2
22733;1
22734;0
22735;1
22736;1
22737;0
22738;0
22739;1
22740;0
22741;0
22742;1
22743;0
22744;1
22745;0
22746;0
22747;0
22748;0
22749;0
22750;1
22751;0
22752;1
22753;0
22754;0
22755;1
22756;0
22757;0
22758;1
22759;0
22760;1
22761;0
22762;0
22763;1
22764;0
22765;1
22766;0
22767;1
22768;0
22769;41
22770;0
22771;1
22772;56
22773;1
22774;0
22775;0
22776;1
22777;0
22778;0
22779;1
22780;0
22781;0
22782;1
22783;1
22784;0
22785;0
22786;1
22787;0
22788;1
22789;0
22790;1
22791;0
22792;1
22793;1
22794;0
22795;0
22796;1
22797;0
22798;1
22799;1
22800;0
22801;0
22802;1
22803;0
22804;0
22805;0
22806;0
22807;1
22808;0
22809;1
22810;1
22811;0
22812;2
22813;0
22814;1
22815;0
22816;1
22817;0
22818;1
22819;1
22820;0
22821;2
22822;0
22823;35
22824;0
22825;0
22826;1
22827;0
22828;0
22829;1
22830;0
22831;0
22832;0
22833;1
22834;0
22835;0
22836;1
22837;0
22838;0
22839;1
22840;1
22841;0
22842;1
22843;0
22844;0
22845;1
22846;0
22847;0
22848;0
22849;0
22850;1
22851;0
22852;1
22853;0
22854;0
22855;1
22856;0
22857;1
22858;0
22859;1
22860;0
22861;0
22862;1
22863;7
22864;8
22865;0
22866;1
22867;35
22868;1
22869;0
22870;0
22871;0
22872;1
22873;0
22874;0
22875;0
22876;0
22877;0
22878;1
22879;35
22880;0
22881;1
22882;2
22883;0
22884;1
22885;0
22886;35
22887;0
22888;1
22889;0
22890;1
22891;0
22892;0
22893;1
22894;0
22895;0
22896;1
22897;4
22898;0
22899;1
22900;0
22901;1
22902;0
22903;0
22904;0
22905;1
22906;0
22907;1
22908;0
22909;1
22910;0
22911;0
22912;0
22913;1
22914;0
22915;1
22916;0
22917;1
22918;0
22919;1
22920;35
22921;36
22922;0
22923;1
22924;1
22925;0
22926;0
22927;1
22928;0
22929;1
22930;2
22931;0
22932;1
22933;0
22934;0
22935;1
22936;0
22937;0
22938;0
22939;0
22940;1
22941;1
22942;0
22943;0
22944;1
22945;2
22946;0
22947;0
22948;35
22949;36
22950;0
22951;0
22952;0
22953;1
22954;0
22955;1
22956;0
22957;0
22958;0
22959;1
22960;0
22961;0
22962;1
22963;0
22964;0
22965;0
22966;0
22967;1
22968;0
22969;0
22970;2
22971;1
22972;0
22973;2
22974;1
22975;0
22976;1
22977;0
22978;1
22979;0
22980;0
22981;2
22982;1
22983;0
22984;0
22985;1
22986;0
22987;0
22988;0
22989;0
22990;1
22991;0
22992;0
22993;1
22994;0
22995;1
22996;0
22997;0
22998;1
22999;0
23000;0
23001;1
23002;0
23003;1
23004;2
23005;0
23006;1
23007;2
23008;0
23009;1
23010;36
23011;35
23012;0
23013;0
23014;0
23015;0
23016;1
23017;0
23018;0
23019;1
23020;0
23021;21
23022;1
23023;0
23024;0
23025;1
23026;0
23027;1
23028;0
23029;1
23030;0
23031;1
23032;0
23033;0
23034;1
23035;0
23036;2
23037;1
23038;1
23039;0
23040;0
23041;39
23042;1
23043;0
23044;1
23045;0
23046;1
23047;35
